"published_date","description","location","currency","price","bedrooms","bathrooms","toilets"
"Updated 22 Dec 2020, Added 19 Jul 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","Oral Estate Lekki Lagos","<U+20A6>","3,500,000","4 beds","4 baths","6 Toilets"
"Updated 22 Dec 2020, Added 20 Jul 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","ADEKUNBI CRESCENTToyin Street Ikeja Lagos","<U+20A6>","2,000,000","3 beds","3 baths","4 Toilets"
"Updated 22 Dec 2020, Added 22 Jun 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","Genesis Estate Iyana ipajaIyana Ipaja Ipaja Lagos","<U+20A6>","500,000","4 beds","4 baths","4 Toilets"
"Updated 22 Dec 2020, Added 19 Oct 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Located after iron bridgeLugbe Abuja","<U+20A6>","800,000","2 beds","3 baths","3 Toilets"
"Updated 22 Dec 2020, Added 18 Sep 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","-Ifako Gbagada Gbagada Lagos","<U+20A6>","600,000","1 beds","1 baths","2 Toilets"
"Updated 22 Dec 2020, Added 16 Dec 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT","Aba pan,Kuola Akala Express Ibadan Oyo","<U+20A6>","170,000","1 beds","1 baths","1 Toilets"
"Updated 22 Dec 2020, Added 30 Sep 2020","3 BEDROOM PENTHOUSE FLAT / APARTMENT FOR RENT","EletuOsapa London Lekki Lagos","<U+20A6>","2,200,000","3 beds","4 baths","4 Toilets"
"Updated 23 Dec 2020, Added 20 Aug 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Old Ikoyi Ikoyi Lagos","<U+20A6>","200,000,000","5 beds","5 baths","5 Toilets"
"Updated 22 Dec 2020, Added 18 Jul 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Josadat estate Gbagada Soluyi Gbagada Lagos","<U+20A6>","1,500,000","3 beds","2 baths","2 Toilets"
"Updated 22 Dec 2020, Added 08 Sep 2020","2 BEDROOM WAREHOUSE COMMERCIAL PROPERTY FOR RENT","Army range, very close to the major roadEneka Port Harcourt Rivers","<U+20A6>","700,000","2 beds","2 baths","2 Toilets"
"Updated 22 Dec 2020, Added 17 Dec 2020","6 BEDROOM DETACHED DUPLEX HOUSE FOR RENT","...Sanusi Fafunwa Victoria Island Lagos","<U+20A6>","15,000,000","6 beds","6 baths","7 Toilets"
"Updated 22 Dec 2020, Added 13 Jul 2020","SEMI DETACHED DUPLEX HOUSE FOR RENT","2nd Ave Banana Island Ikoyi Lagos","<U+20A6>","20,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 05 Mar 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","ODUDUWA WAYIkeja Gra Ikeja Lagos","<U+20A6>","6,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 25 Jul 2020","2 BEDROOM SHARED APARTMENT FLAT / APARTMENT FOR RENT","Community 28, AkokaAkoka Yaba Lagos","<U+20A6>","700,000","2 beds","2 baths","2 Toilets"
"Updated 22 Dec 2020, Added 02 Jul 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","Lsdpc Maryland Estate Maryland Lagos","<U+20A6>","3,000,000","4 beds","baths","Toilets"
"Updated 22 Dec 2020, Added 11 Dec 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","College RoadOgba Lagos","<U+20A6>","1,500,000","3 beds","3 baths","3 Toilets"
"Updated 22 Dec 2020, Added 30 Nov 2020","7 BEDROOM DETACHED DUPLEX HOUSE FOR RENT","Victoria Island Lagos.Ademola Adetokunbo Victoria Island Lagos","<U+20A6>","16,000,000","7 beds","8 baths","8 Toilets"
"Updated 22 Dec 2020, Added 17 Jul 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR RENT","off bale streetIdado Lekki Lagos","<U+20A6>","2,800,000","4 beds","5 baths","5 Toilets"
"Updated 22 Dec 2020, Added 29 Oct 2020","3 BEDROOM SHARED APARTMENT FLAT / APARTMENT FOR RENT","Pedro road shomoluPalmgroove Shomolu Lagos","<U+20A6>","700,000","3 beds","2 baths","2 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 19 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Off Herbert Macaulay wayAlagomeji Yaba Lagos","<U+20A6>","2,000,000","3 beds","0 baths","0 Toilets"
"Updated 22 Dec 2020, Added 01 Jun 2020","PENTHOUSE FLAT / APARTMENT FOR RENT","3rd Ave Banana Island Ikoyi Lagos","<U+20A6>","21,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 05 Oct 2020","4 BEDROOM HOUSE FOR RENT","...Victoria Island Extension Victoria Island Lagos","<U+20A6>","17,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 20 Jun 2020","1 BEDROOM MINI FLAT FLAT / APARTMENT FOR RENT","Thinkers CornerEnugu Enugu","<U+20A6>","350,000","1 beds","1 baths","1 Toilets"
"Updated 22 Dec 2020, Added 05 Mar 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","FANI KAYODE STREETIkeja Gra Ikeja Lagos","<U+20A6>","4,000,000","3 beds","3 baths","4 Toilets"
"Updated 22 Dec 2020, Added 07 Aug 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Ogudu graOgudu Gra Ogudu Lagos","<U+20A6>","700,000","1 beds","1 baths","1 Toilets"
"Updated 22 Dec 2020, Added 25 Sep 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Ayetoro itele close toAyobo Ipaja Lagos","<U+20A6>","250,000","3 beds","3 baths","4 Toilets"
"Updated 22 Dec 2020, Added 23 Sep 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","Lekki Phase 2 Lekki Lagos","<U+20A6>","2,100,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 09 Jun 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Off OBANIKORO ESTATE, IKORODU ROAD, LAGOSIkorodu Road(ilupeju) Ilupeju Lagos","<U+20A6>","1,400,000","3 beds","3 baths","3 Toilets"
"Updated 23 Dec 2020, Added 11 Jul 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Ikeja Gra Ikeja GRA Ikeja Lagos","<U+20A6>","150,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 11 Mar 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Off freedom road lekki phase 1Lekki Phase 1 Lekki Lagos","<U+20A6>","40,000","1 beds","1 baths","2 Toilets"
"Updated 22 Dec 2020, Added 01 Nov 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Off Lekki Epe Expressway Ajah Lagos","<U+20A6>","1,000,000","2 beds","2 baths","3 Toilets"
"Updated 22 Dec 2020, Added 10 Mar 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Itele ogun state close to ayobo LagosAyobo Ipaja Lagos","<U+20A6>","100,000","1 beds","1 baths","1 Toilets"
"Updated 22 Dec 2020, Added 17 Jul 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR RENT","Crown Estate Ajah Lagos","<U+20A6>","55,000,000","5 beds","baths","Toilets"
"Updated 22 Dec 2020, Added 10 Jan 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Itele Ogun State close to Ayobo LagosAyobo Ipaja Lagos","<U+20A6>","100,000","1 beds","1 baths","1 Toilets"
"Updated 22 Dec 2020, Added 01 Aug 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Ilupeju axisIlupeju Lagos","<U+20A6>","1,400,000","3 beds","3 baths","4 Toilets"
"Updated 22 Dec 2020, Added 16 Dec 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Seacroft Court , Jide Sawyer Drive , Lekki Phase 1 Right Hand SideLekki Phase 1 Lekki Lagos","<U+20A6>","1,200,000","1 beds","2 baths","2 Toilets"
"Updated 22 Dec 2020, Added 05 Nov 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","off fola agoro Shomolu Shomolu Lagos","<U+20A6>","700,000","2 beds","2 baths","2 Toilets"
"Updated 22 Dec 2020, Added 13 Mar 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Abesan extention ipaja aboru ipaja road Lagos Ipaja Road Ipaja Lagos","<U+20A6>","250,000","1 beds","1 baths","1 Toilets"
"Updated 22 Dec 2020, Added 03 May 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","1004 Estate 1004 Victoria Island Lagos","<U+20A6>","4,500,000","3 beds","2 baths","3 Toilets"
"Updated 22 Dec 2020, Added 10 Nov 2020","2 BEDROOM PENTHOUSE FLAT / APARTMENT FOR RENT","Platinum wayJakande Lekki Lagos","<U+20A6>","2,000,000","2 beds","3 baths","3 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 10 Oct 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","ShomoluOnipanu Shomolu Lagos","<U+20A6>","700,000","2 beds","2 baths","2 Toilets"
"Updated 22 Dec 2020, Added 10 Aug 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","pedroGbagada Lagos","<U+20A6>","1,000,000","2 beds","2 baths","2 Toilets"
"Updated 22 Dec 2020, Added 20 Feb 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Located along stella marris schoolLife Camp Abuja","<U+20A6>","3,000,000","2 beds","3 baths","3 Toilets"
"Updated 22 Dec 2020, Added 07 Oct 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT","Usman Mayaki Street Lekki Phase 1,Lagos State.Lekki Phase 1 Lekki Lagos","<U+20A6>","1,000,000","1 beds","1 baths","1 Toilets"
"Updated 22 Dec 2020, Added 09 Aug 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Off Celestial road ogudu oriokeOgudu Orike Ogudu Lagos","<U+20A6>","500,000","1 beds","2 baths","2 Toilets"
"Updated 22 Dec 2020, Added 12 Jun 2020","3 BEDROOM MASSIONETTE HOUSE FOR RENT","ELM STREETOsborne Foreshore Estate Ikoyi Lagos","<U+20A6>","7,000,000","3 beds","3 baths","4 Toilets"
"Updated 22 Dec 2020, Added 09 Jul 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","Awolowo Way Ikeja Lagos","<U+20A6>","3,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 08 Jun 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","Osborne Estate phase 1Osborne Foreshore Estate Ikoyi Lagos","<U+20A6>","8,000,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 12 Sep 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Lagoon estateOgudu Gra Ogudu Lagos","<U+20A6>","700,000","1 beds","1 baths","1 Toilets"
"Updated 23 Dec 2020, Added 15 Dec 2020","1 BEDROOM MINI FLAT FLAT / APARTMENT FOR SALE","Off General Paints Bus Stop Abraham adesanya estate Ajah Lagos","<U+20A6>","17,500,000","1 beds","1 baths","2 Toilets"
"Updated 22 Dec 2020, Added 23 Sep 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Ogudu Ogudu Lagos","<U+20A6>","600,000","1 beds","1 baths","1 Toilets"
"Updated 22 Dec 2020, Added 05 Sep 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","Sangotedo Ajah Lagos","<U+20A6>","2,500,000","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 24 Jun 2020","COMMERCIAL LAND LAND FOR RENT","Gbagada Lagos","<U+20A6>","3,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 09 Oct 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","...Alausa Ikeja Lagos","<U+20A6>","3,500,000","4 beds","4 baths","0 Toilets"
"Updated 22 Dec 2020, Added 02 Dec 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Allied gardens Estate BadoreAjah Lagos","<U+20A6>","700,000","2 beds","2 baths","3 Toilets"
"Updated 22 Dec 2020, Added 02 Nov 2020","MINI FLAT FLAT / APARTMENT FOR RENT","LadylakShomolu Shomolu Lagos","<U+20A6>","500,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 11 Aug 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Off Ramat Crescent, Alhaja Bstop, OGUDU, LAGOSOgudu Ogudu Lagos","<U+20A6>","600,000","1 beds","1 baths","1 Toilets"
"Updated 22 Dec 2020, Added 14 Sep 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Moses str, MacaulayIgbogbo Ikorodu Lagos","<U+20A6>","160,000","2 beds","2 baths","2 Toilets"
"Updated 22 Dec 2020, Added 18 Jun 2020","1 BEDROOM MINI FLAT FLAT / APARTMENT FOR RENT","Ikola CommandIpaja Road Ipaja Lagos","<U+20A6>","200,000","1 beds","2 baths","2 Toilets"
"Updated 22 Dec 2020, Added 06 Dec 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","Bashorun Basorun Ibadan Oyo","<U+20A6>","350,000","2 beds","2 baths","2 Toilets"
"Updated 22 Dec 2020, Added 11 Nov 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","-Ikeja Gra Ikeja Lagos","<U+20A6>","750,000","1 beds","2 baths","2 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 24 Nov 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR RENT","Off Awolowo Way by Balogun street Ikeja Lagos Awolowo Way Ikeja Lagos","<U+20A6>","1,100,000","3 beds","3 baths","3 Toilets"
"Updated 22 Dec 2020, Added 15 Oct 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","Executive 4bedroom flat at alakuko nice environment secure area with PREPAID METER and pop selling self compared Ojokoro Abule Egba Lagos","<U+20A6>","550,000","4 beds","4 baths","4 Toilets"
"Updated 22 Dec 2020, Added 07 Sep 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Off Banwo street, In a serene neighborhood OGUDU ORIOKE OGUDUOgudu Orike Ogudu Lagos","<U+20A6>","400,000","1 beds","1 baths","Toilets"
"Updated 22 Dec 2020, Added 20 Sep 2020","SELF CONTAIN FLAT / APARTMENT FOR RENT","Oniru Oniru Victoria Island Lagos","<U+20A6>","4,500,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 22 Sep 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Omole phase 1Ikeja Gra Ikeja Lagos","<U+20A6>","800,000","1 beds","1 baths","1 Toilets"
"Updated 22 Dec 2020, Added 16 Nov 2020","MINI FLAT FLAT / APARTMENT FOR RENT","Fola AgoroFola Agoro Yaba Lagos","<U+20A6>","500,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 22 Jul 2020","WAREHOUSE COMMERCIAL PROPERTY FOR RENT","Agidingbi Ikeja Lagos","<U+20A6>","3,500,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 27 Nov 2020","2 BEDROOM MINI FLAT FLAT / APARTMENT FOR RENT","Abiola Estate Ayobo Ipaja Lagos","<U+20A6>","300,000","2 beds","2 baths","2 Toilets"
"Updated 22 Dec 2020, Added 17 Nov 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Ipaja Ayobo Ayobo Ipaja Lagos","<U+20A6>","300,000","2 beds","2 baths","3 Toilets"
"Updated 23 Dec 2020, Added 20 Dec 2020","SERVICED RESIDENTIAL LAND LAND FOR SALE","Okegun.Along Leki Epe Express Road After Eleko Junction Ibeju-Lekki Lagos","<U+20A6>","3,500,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 29 Oct 2020","1 BEDROOM MINI FLAT SELF CONTAIN FLAT / APARTMENT FOR RENT","Very decent and beautiful a room self contained at amadia abule egba new house with PREPAID METER and pop selling upstairs nice environment secure area Abule Egba Abule Egba Lagos","<U+20A6>","200,000","1 beds","0 baths","1 Toilets"
"Updated 22 Dec 2020, Added 31 Oct 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Bucknor Isolo Lagos","<U+20A6>","300,000","1 beds","1 baths","1 Toilets"
"Updated 22 Dec 2020, Added 11 Sep 2020","3 BEDROOM SHARED APARTMENT FLAT / APARTMENT FOR RENT","Anne street off kasholeri low cost federal housing estate sabo ikorodu lagos.Ikorodu Ikorodu Lagos","<U+20A6>","450,000","3 beds","3 baths","3 Toilets"
"Updated 22 Dec 2020, Added 18 Aug 2020","2 BEDROOM MINI FLAT FLAT / APARTMENT FOR RENT","Ogudu Ogudu Lagos","<U+20A6>","600,000","2 beds","1 baths","2 Toilets"
"Updated 22 Dec 2020, Added 04 Nov 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Edmund CrescentYaba Lagos","<U+20A6>","1,200,000","2 beds","2 baths","Toilets"
"Updated 22 Dec 2020, Added 10 Dec 2019","2 BEDROOM FLAT / APARTMENT FOR RENT","Gbada AyoboAyobo Ipaja Lagos","<U+20A6>","300,000","2 beds","3 baths","3 Toilets"
"Updated 22 Dec 2020, Added 03 Nov 2020","MINI FLAT FLAT / APARTMENT FOR RENT","Magodo GRA Phase 1, IsheriMagodo Kosofe Ikosi Lagos","<U+20A6>","900,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 12 Oct 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Magodo Gra Phase 1 Ojodu Lagos","<U+20A6>","1,500,000","3 beds","3 baths","4 Toilets"
"Updated 22 Dec 2020, Added 18 Sep 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Ikeja Gra Ikeja Lagos","<U+20A6>","3,000,000","2 beds","2 baths","3 Toilets"
"Updated 22 Dec 2020, Added 16 Dec 2019","3 BEDROOM FLAT / APARTMENT FOR RENT","Progress EstateBaruwa Ipaja Lagos","<U+20A6>","350,000","3 beds","3 baths","3 Toilets"
"Updated 22 Dec 2020, Added 20 Jul 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","-Millenuim Ups Gbagada Lagos","<U+20A6>","2,000,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 07 Dec 2020","4 BEDROOM FLAT / APARTMENT FOR RENT","... Old Ikoyi Ikoyi Lagos","<U+20A6>","14,999,999/year","4 beds","4 baths","5 Toilets"
"Updated 22 Dec 2020, Added 11 Sep 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Off BALO STREET ALAPERE LAGOSAlapere Kosofe Ikosi Lagos","<U+20A6>","1,100,000","3 beds","3 baths","4 Toilets"
"Updated 22 Dec 2020, Added 20 Aug 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","Off Banwo street, In an Estate, OGUDU ORIOKE OGUDUOgudu Orike Ogudu Lagos","<U+20A6>","500,000","1 beds","1 baths","1 Toilets"
"Updated 22 Dec 2020, Added 29 Jul 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR RENT","Lekki Lagos","<U+20A6>","4,000,000","4 beds","baths","Toilets"
"Updated 22 Dec 2020, Added 21 Jan 2020","SELF CONTAIN FLAT / APARTMENT FOR RENT","Brown Akoka Yaba Lagos","<U+20A6>","700,000","beds","baths","1 Toilets"
"Updated 22 Dec 2020, Added 23 Sep 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","- Egbeda Alimosho Lagos","<U+20A6>","700,000","2 beds","3 baths","3 Toilets"
"Updated 22 Dec 2020, Added 16 Jul 2020","7 BEDROOM OFFICE SPACE COMMERCIAL PROPERTY FOR RENT","IkejaMaryland Lagos","<U+20A6>","10,000,000","7 beds","6 baths","7 Toilets"
"Updated 22 Dec 2020, Added 31 Aug 2017","3 BEDROOM FLAT / APARTMENT FOR RENT","safecourt Apartments IkateIkate Lekki Lagos","<U+20A6>","3,500,000","3 beds","4 baths","4 Toilets"
"Updated 22 Dec 2020, Added 15 Oct 2020","10 BEDROOM OFFICE SPACE COMMERCIAL PROPERTY FOR RENT","Sanusi Fafunwa Victoria Island Lagos","<U+20A6>","18,000,000","10 beds","8 baths","9 Toilets"
"Updated 22 Dec 2020, Added 28 Nov 2020","1 BEDROOM MINI FLAT MINI FLAT FLAT / APARTMENT FOR RENT","-Palmgroove Shomolu Lagos","<U+20A6>","600,000","1 beds","2 baths","2 Toilets"
"Updated 23 Dec 2020, Added 20 Aug 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Old Ikoyi Ikoyi Lagos","<U+20A6>","200,000,000","5 beds","5 baths","5 Toilets"
"Updated 22 Dec 2020, Added 16 Nov 2020","3 BEDROOM FLAT / APARTMENT FOR RENT","Chevy View EstateChevron Lekki Lagos","<U+20A6>","2,500,000","3 beds","3 baths","Toilets"
"Updated 22 Dec 2020, Added 09 Dec 2020","1 BEDROOM MINI FLAT SHARED APARTMENT FLAT / APARTMENT FOR RENT","...Osapa London Lekki Lagos","<U+20A6>","600,000","1 beds","1 baths","1 Toilets"
"Updated 22 Dec 2020, Added 03 Nov 2020","2 BEDROOM FLAT / APARTMENT FOR RENT","Off Aina Berger Ojodu Lagos","<U+20A6>","650,000","2 beds","2 baths","3 Toilets"
