"published_date","description","location","currency","price","bedrooms","bathrooms","toilets"
"Updated 23 Dec 2020, Added 01 Mar 2020","DETACHED DUPLEX HOUSE FOR SALE","Off Tos Benson Street,Utako Abuja","<U+20A6>","150,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 02 Mar 2020","COMMERCIAL PROPERTY FOR SALE","Abalabi, paapa along abeokuta express wayPapalanto Ewekoro Ogun","<U+20A6>","55,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 28 Feb 2020","5 BEDROOM HOUSE FOR SALE","Villa Estate Ikota Lekki Lagos","<U+20A6>","62,000,000","5 beds","6 baths","7 Toilets"
"Updated 23 Dec 2020, Added 02 Mar 2020","DETACHED BUNGALOW HOUSE FOR SALE","Ugbolokposo,Uvwie Delta","<U+20A6>","35,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 03 Mar 2020","HOTEL/GUEST HOUSE COMMERCIAL PROPERTY FOR SALE","Opposite Legislative QUARTERApo Abuja","<U+20A6>","1,500,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 20 Nov 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Ajah Lagos","<U+20A6>","23,000,000","2 beds","2 baths","3 Toilets"
"Updated 23 Dec 2020, Added 01 Mar 2020","5 BEDROOM HOUSE FOR SALE","Ebeano Supermarket roadGaduwa Abuja","<U+20A6>","35,000,000","5 beds","4 baths","4 Toilets"
"Updated 23 Dec 2020, Added 03 Mar 2020","DETACHED BUNGALOW HOUSE FOR SALE","Plantation Garden City,Ughelli South Delta","<U+20A6>","45,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 04 Mar 2020","DETACHED DUPLEX HOUSE FOR SALE","-Wuse 1 Abuja","<U+20A6>","220,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 04 Mar 2020","OFFICE SPACE COMMERCIAL PROPERTY FOR SALE","Oba Akinjobi,Ikeja Gra Ikeja Lagos","<U+20A6>","1,100,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 04 Mar 2020","3 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Gwarinpa Abuja","<U+20A6>","62,000,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 03 Mar 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Jabi Abuja","<U+20A6>","160,000,000","5 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 04 Mar 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lugbe Abuja","<U+20A6>","110,000,000","5 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 07 Mar 2020","MIXED USE LAND LAND FOR SALE","Kofo Abayomi Victoria Island Lagos","<U+20A6>","1,000,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 06 Mar 2020","4 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","abiodunOniru Victoria Island Lagos","<U+20A6>","120,000,000","4 beds","0 baths","0 Toilets"
"Updated 22 Dec 2020, Added 08 Sep 2020","4 BEDROOM HOUSE FOR SHORTLET","Mekunwen Road, Brains And Hammers Estate, Life Camp Abuja","<U+20A6>","100,000","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 07 Mar 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Phase 2, GRA Magodo Gra Phase 1 Ojodu Lagos","<U+20A6>","170,000,000","5 beds","5 baths","5 Toilets"
"Updated 23 Dec 2020, Added 09 Mar 2020","COMMERCIAL PROPERTY FOR SALE","Mobil RoadSangotedo Ajah Lagos","<U+20A6>","150,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 09 Mar 2020","MIXED USE LAND LAND FOR SALE","Kingsway Road,Old Ikoyi Ikoyi Lagos","<U+20A6>","6,000,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 09 Mar 2020","WAREHOUSE COMMERCIAL PROPERTY FOR SALE","Balake by ExpressIka South Delta","<U+20A6>","14,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 09 Mar 2020","RESIDENTIAL LAND LAND FOR SALE","1Loburo Road Mowe Obafemi Owode Ogun","<U+20A6>","6,500,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 09 Mar 2020","1 BEDROOM MINI FLAT FLAT / APARTMENT FOR SALE","Jabi Abuja","<U+20A6>","15,400,000","1 beds","1 baths","2 Toilets"
"Updated 23 Dec 2020, Added 10 Mar 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Adeniyi Jones Ikeja Lagos","<U+20A6>","90,000,000","4 beds","6 baths","5 Toilets"
"Updated 23 Dec 2020, Added 10 Mar 2020","3 BEDROOM DETACHED BUNGALOW HOUSE FOR SALE","Plot 916D Action Area ,BwariCentral Area Abuja","<U+20A6>","13,000,000","3 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 09 Mar 2020","BLOCKS OF FLATS HOUSE FOR SALE","..Oniru Victoria Island Lagos","<U+20A6>","1,400,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 11 Mar 2020","MIXED USE LAND LAND FOR SALE","Oba Akinjobi,Ikeja Gra Ikeja Lagos","<U+20A6>","2,200,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 12 Mar 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Adeniyi Jones Ikeja Lagos","<U+20A6>","100,000,000","4 beds","4 baths","3 Toilets"
"Updated 23 Dec 2020, Added 05 Oct 2020","4 BEDROOM SELF CONTAIN FLAT / APARTMENT FOR SALE","Parkview Estate Ikoyi Lagos","<U+20A6>","205,000,000","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 12 Mar 2020","MIXED USE LAND LAND FOR SALE","Shomolu Lagos","<U+20A6>","55,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 11 Mar 2020","RESIDENTIAL LAND LAND FOR SALE","Ilorin eastIlorin Kwara","<U+20A6>","1,200,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 11 Mar 2020","HOTEL/GUEST HOUSE COMMERCIAL PROPERTY FOR SALE","ogidanOff Lekki Epe Expressway Ajah Lagos","<U+20A6>","750,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 11 Mar 2020","FACTORY COMMERCIAL PROPERTY FOR SALE","efab estateLife Camp Abuja","<U+20A6>","20,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 11 Mar 2020","RESIDENTIAL LAND LAND FOR SALE","Ologun Agbaje Street, Victoria Island Lagos","<U+20A6>","900,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 15 Mar 2020","RESIDENTIAL LAND LAND FOR SALE","shangishaMagodo Gra Phase 1 Ojodu Lagos","<U+20A6>","90,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 13 Mar 2020","4 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","Along National Assembly Legislative Quarters, GuduGarki 2 Abuja","<U+20A6>","60,000,000","4 beds","4 baths","4 Toilets"
"Updated 23 Dec 2020, Added 15 Mar 2020","COMMERCIAL LAND LAND FOR SALE","Agege Motor Road By Challenge,Mushin Mushin Lagos","<U+20A6>","350,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 13 Mar 2020","FLAT / APARTMENT FOR SALE","atan roadAdo Odo Ota Ogun","<U+20A6>","3,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 10 Jul 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","chevron Lekki Lagos","<U+20A6>","60,000,000","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 13 Mar 2020","MIXED USE LAND LAND FOR SALE","Mile 12 Kosofe Ikosi Lagos","<U+20A6>","10,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 13 Mar 2020","MIXED USE LAND LAND FOR SALE","-Egbeda Alimosho Lagos","<U+20A6>","130,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 13 Mar 2020","TANK FARM COMMERCIAL PROPERTY FOR SALE","Near Dot4 bar MgbakwuAwka North Anambra","<U+20A6>","6,500,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 13 Mar 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Kaara/osolo Way/ Ajao Estate,Oshodi Lagos","<U+20A6>","260,000,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 13 Mar 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Lekki Phase 1 Lekki Lagos","<U+20A6>","135,000,000","4 beds","5 baths","5 Toilets"
"Updated 23 Dec 2020, Added 16 Mar 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Lekki County homesOsapa London Lekki Lagos","<U+20A6>","82,000,000","5 beds","5 baths","6 Toilets"
"Updated 23 Dec 2020, Added 30 Mar 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Off Isaac John, Igbobi Yaba Lagos","<U+20A6>","27,000,000","2 beds","2 baths","3 Toilets"
"Updated 23 Dec 2020, Added 07 Apr 2020","2 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","New Oko-Oba, Agege Lagos","<U+20A6>","22,000,000","2 beds","2 baths","3 Toilets"
"Updated 23 Dec 2020, Added 08 Apr 2020","BLOCKS OF FLATS HOUSE FOR SALE","Ijesha Surulere Lagos","<U+20A6>","25,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 07 Apr 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Zion Estate Along Oju-ore /ilogbo Road, Sango Ota Ado Odo Ota Ogun","<U+20A6>","32,000,000","5 beds","5 baths","7 Toilets"
"Updated 23 Dec 2020, Added 09 Apr 2020","DETACHED DUPLEX HOUSE FOR SALE","-Sangotedo Ajah Lagos","<U+20A6>","70,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 20 Aug 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Old Ikoyi Ikoyi Lagos","<U+20A6>","200,000,000","5 beds","5 baths","5 Toilets"
"Updated 23 Dec 2020, Added 22 Apr 2020","SCHOOL COMMERCIAL PROPERTY FOR SALE","Sango Ota Ado Odo Ota Ogun","<U+20A6>","350,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 20 Apr 2020","3 BEDROOM FLAT / APARTMENT FOR SALE","ElegushiIkate Lekki Lagos","<U+20A6>","2,000,000","3 beds","3 baths","3 Toilets"
"Updated 23 Dec 2020, Added 20 Apr 2020","FLAT / APARTMENT FOR SALE","-Maitama Abuja","<U+20A6>","6,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 23 Apr 2020","WAREHOUSE COMMERCIAL PROPERTY FOR SALE","..Challenge Ibadan Oyo","<U+20A6>","100,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 20 Apr 2020","DETACHED BUNGALOW HOUSE FOR SALE","-Lokogoma Abuja","<U+20A6>","45,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 20 Apr 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Osapa London Lekki Lagos","<U+20A6>","100,000,000","5 beds","5 baths","6 Toilets"
"Updated 23 Dec 2020, Added 23 Apr 2020","DETACHED DUPLEX HOUSE FOR SALE","..Osapa London Lekki Lagos","<U+20A6>","95,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 19 Oct 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Ikate elegushi lekkiIkate Lekki Lagos","<U+20A6>","110,000,000","5 beds","5 baths","6 Toilets"
"Updated 23 Dec 2020, Added 24 Oct 2020","TERRACED DUPLEX HOUSE FOR SALE","IKOTA LEKKIIkota Lekki Lagos","<U+20A6>","52,000,000","beds","baths","Toilets"
"Updated 22 Dec 2020, Added 08 Sep 2020","4 BEDROOM HOUSE FOR SHORTLET","Mekunwen Road, Brains And Hammers Estate, Life Camp Abuja","<U+20A6>","100,000","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 24 Oct 2020","LAND FOR SALE","Point Road, Apapa GRAApapa G.r.a Apapa Lagos","<U+20A6>","650,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 17 Oct 2020","4 BEDROOM SEMI DETACHED DUPLEX HOUSE FOR SALE","Ocean breeze estate Ologolo Lekki Lagos","<U+20A6>","65,000,000","4 beds","4 baths","5 Toilets"
"Updated 23 Dec 2020, Added 25 Oct 2020","HOUSE FOR SALE","Arepo-Ijoko, Sango. Ogun stateSango Ota Ado Odo Ota Ogun","<U+20A6>","5,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 25 Oct 2020","DETACHED BUNGALOW HOUSE FOR SALE","...Baruwa Ipaja Lagos","<U+20A6>","15,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 03 Nov 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","Close to CozaGuzape Abuja","<U+20A6>","160,000,000","5 beds","5 baths","6 Toilets"
"Updated 23 Dec 2020, Added 05 Nov 2020","RESIDENTIAL LAND LAND FOR SALE","Behinde RCCG new auditorium, Simawa Ogun stateArepo Ogun","<U+20A6>","2,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 06 Nov 2020","3 BEDROOM BLOCKS OF FLATS HOUSE FOR SALE","Lekki Phase 1Lekki Phase 1 Lekki Lagos","<U+20A6>","75,000,000","3 beds","3 baths","4 Toilets"
"Updated 23 Dec 2020, Added 09 Dec 2020","5 BEDROOM DETACHED DUPLEX HOUSE FOR SALE","ALAJA ROAD, Ayobo Ipaja Lagos","<U+20A6>","15,000,000","5 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 15 Mar 2020","DETACHED DUPLEX HOUSE FOR SALE","Shangisha Magodo Gra Phase 1 Ojodu Lagos","<U+20A6>","137,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 23 Apr 2020","FLAT / APARTMENT FOR SALE","-Akala Express Ibadan Oyo","<U+20A6>","12,000,000","0 beds","0 baths","0 Toilets"
"Updated 23 Dec 2020, Added 01 Dec 2020","3 BEDROOM TERRACED DUPLEX HOUSE FOR SALE","KHARIZ COURT, PLOT 1013 BY BENFORD INT'L SCHL, KAURA Galadinmawa Abuja","<U+20A6>","2,500,000","3 beds","0 baths","0 Toilets"
